timestamp;session_duration;calm_probability;calm_percentage;focus_probability;focus_percentage;attention_probability;attention_percentage;delta_avg;delta_max;delta_min;delta_std;delta_raw;theta_avg;theta_max;theta_min;theta_std;theta_raw;alpha_avg;alpha_max;alpha_min;alpha_std;alpha_raw;beta_avg;beta_max;beta_min;beta_std;beta_raw;gamma_avg;gamma_max;gamma_min;gamma_std;gamma_raw
2025-06-13T15:45:04.159171;3.110047;;;;;;;0.119812;0.132818;0.095879;0.016944;[0.09587901350509259, 0.13073787566443418, 0.1328181314529797];0.218174;0.260575;0.184559;0.031649;[0.18455949666715996, 0.2605752050053458, 0.209387982726891];0.422513;0.454606;0.403335;0.022837;[0.40333522247951065, 0.4546064776595483, 0.40959632077544295];0.31828;0.345923;0.303851;0.019553;[0.30506609073901014, 0.34592292256233925, 0.3038511398293951];0.109422;0.116391;0.100637;0.006559;[0.10063651081782309, 0.1163905248940795, 0.11123901080556295]
2025-06-13T15:45:04.210262;3.161138;;;;;;;0.133135;0.146676;0.11648;0.012522;[0.11648042216681741, 0.1466764283371081, 0.13624720970623005];0.221227;0.242727;0.2064;0.015563;[0.21455534286285627, 0.24272659739815675, 0.20640030471826168];0.42039;0.462465;0.39753;0.029788;[0.3975304345439623, 0.4624647450622912, 0.4011755415163577];0.325821;0.337647;0.314825;0.009336;[0.3148248878870372, 0.33764724565242277, 0.3249918659737017];0.108055;0.112084;0.101806;0.00448;[0.1120837482069081, 0.11027452361475745, 0.10180586806965505]
2025-06-13T15:45:04.261272;3.212148;;;;;;;0.127691;0.152481;0.11183;0.017756;[0.11876164631834822, 0.15248105367186793, 0.11182963364121186];0.220872;0.25143;0.181302;0.02933;[0.18130188564007693, 0.2514299488909252, 0.22988529244751102];0.423724;0.454758;0.406042;0.022015;[0.4060418214310448, 0.4547583198513417, 0.41037289996393234];0.3283;0.350445;0.306707;0.01786;[0.3067069181290848, 0.3504451062820864, 0.32774893582129];0.115829;0.136668;0.085749;0.02179;[0.08574881437874424, 0.13666772966371446, 0.12506914604923994]
2025-06-13T15:45:04.261921;3.212797;;;;;;;0.118828;0.142808;0.098826;0.018174;[0.09882637837208909, 0.1428078253274148, 0.11484911751302583];0.224406;0.245546;0.212268;0.015003;[0.21226760229964722, 0.24554628003211043, 0.2154028679194827];0.431114;0.467965;0.409226;0.02621;[0.41615074673943825, 0.4679649847874316, 0.40922640080486156];0.321083;0.347966;0.305909;0.019062;[0.3059093101614078, 0.3479664919752033, 0.3093740780783525];0.105564;0.115093;0.10041;0.006746;[0.1011873139018358, 0.11509331400916314, 0.10041008596231275]
2025-06-13T15:45:04.313143;3.264019;;;;;;;0.115808;0.142029;0.083083;0.0245;[0.08308333544551053, 0.14202868224067153, 0.12231156648730246];0.222107;0.23458;0.213521;0.009026;[0.2135208188025483, 0.23458011322183578, 0.2182205101435902];0.422392;0.457007;0.398681;0.025029;[0.39868073226776585, 0.4570070952106499, 0.4114894932040652];0.323967;0.35339;0.28317;0.029774;[0.2831699201164243, 0.3533904244499583, 0.3353391598654401];0.116326;0.119787;0.111552;0.003488;[0.11978669749950807, 0.11155178860465972, 0.1176406312049494]
2025-06-13T15:45:04.364734;3.31561;;;;;;;0.120858;0.136213;0.100202;0.015172;[0.10020187203467232, 0.13621271062351592, 0.12615896224401935];0.22192;0.266068;0.191739;0.031911;[0.1917393278830507, 0.26606805320403937, 0.2079520208784875];0.432359;0.466283;0.402152;0.026313;[0.40215202306403053, 0.46628274167953615, 0.4286416959541779];0.327874;0.353324;0.293896;0.024999;[0.2938960367339466, 0.353323536220737, 0.33640220455312625];0.112508;0.123445;0.102392;0.008615;[0.10239169733359602, 0.11168817882608281, 0.12344519499785082]
2025-06-13T15:45:04.416148;3.367024;;;;;;;0.129021;0.169156;0.100621;0.029184;[0.11728621590987785, 0.16915610880934137, 0.10062138687467737];0.220478;0.26575;0.188506;0.032908;[0.1885056642782986, 0.2657503049284101, 0.2071767405780501];0.429242;0.454091;0.414204;0.0177;[0.41943013528587036, 0.45409075039157043, 0.41420423896400527];0.319746;0.356689;0.296031;0.026472;[0.29603074090928505, 0.3566894669687303, 0.30651765151067806];0.102508;0.104812;0.100655;0.001727;[0.10481206095189932, 0.100654759452828, 0.10205771111462761]
2025-06-13T15:45:04.467588;3.418464;;;;;;;0.115672;0.133989;0.08037;0.024968;[0.08037013030413266, 0.13265686562082696, 0.13398856524879552];0.226111;0.230975;0.216816;0.006575;[0.21681603672038355, 0.23054169736598196, 0.23097467116799772];0.421262;0.448243;0.392053;0.022993;[0.39205289522190373, 0.4482426167830181, 0.42349191594704694];0.333005;0.361148;0.310835;0.02097;[0.3108345842409303, 0.36114752940079353, 0.3270339557700389];0.107375;0.134455;0.090781;0.01931;[0.09688736755003961, 0.13445541476616452, 0.09078148843672593]
2025-06-13T15:45:04.518703;3.469579;;;;;;;0.117473;0.138466;0.088721;0.021036;[0.08872149968963854, 0.13846608804625643, 0.12523245463342814];0.233728;0.247617;0.218286;0.012024;[0.21828613972716288, 0.24761658077626364, 0.23528155189106933];0.438278;0.462856;0.419174;0.018248;[0.4191739711762894, 0.4628559097112474, 0.43280486783174754];0.326265;0.358578;0.295514;0.02577;[0.2955135720401202, 0.35857800548894436, 0.3247037983227418];0.124496;0.135219;0.114537;0.00846;[0.11453735517488552, 0.13521869255482713, 0.12373228135829445]
2025-06-13T15:45:04.570114;3.52099;;;;;;;0.138335;0.163859;0.112873;0.020815;[0.11287290933496742, 0.16385925421077183, 0.1382717337379275];0.219618;0.251126;0.202773;0.022297;[0.2027725884615007, 0.2511255913440916, 0.2049571049316927];0.420486;0.435286;0.407433;0.011438;[0.4074331632800444, 0.4352859136759494, 0.4187379575011585];0.316107;0.341936;0.282722;0.024757;[0.2827220134353484, 0.3419358992594969, 0.323662396275991];0.111446;0.120326;0.10163;0.007661;[0.11238257428603608, 0.10163033719503156, 0.12032610811730907]
2025-06-13T15:45:04.570718;3.521594;;;;;;;0.122173;0.134717;0.101907;0.014465;[0.10190651913826962, 0.13471718629130086, 0.12989548038678606];0.209591;0.236577;0.1838;0.021563;[0.18380013574969273, 0.23657746955686784, 0.20839553737233418];0.425568;0.459632;0.408451;0.024087;[0.40862109466198615, 0.459632103741429, 0.4084509068854295];0.326032;0.35005;0.293028;0.024131;[0.2930278107621278, 0.3500501516281058, 0.335018951220552];0.098866;0.102147;0.092964;0.004182;[0.09296415395655266, 0.1021470228153071, 0.10148670761009021]
2025-06-13T15:45:04.621796;3.572672;;;;;;;0.116946;0.13506;0.102992;0.013418;[0.10299227632061318, 0.13506040192067675, 0.11278479817296268];0.23485;0.267882;0.21499;0.023516;[0.2149903656802294, 0.2678819275396045, 0.2216770538684695];0.430943;0.468801;0.394395;0.03039;[0.3943951634690243, 0.46880146870472933, 0.4296322798084139];0.327272;0.356565;0.293449;0.025965;[0.2934490923791808, 0.356565271061305, 0.33180175063110007];0.113151;0.123071;0.101008;0.009143;[0.10100772560482385, 0.11537617916658101, 0.1230705843428962]
2025-06-13T15:45:04.723842;3.674718;;;;;;;0.129191;0.162934;0.105316;0.024535;[0.10531608057949746, 0.1629335431219336, 0.11932404583998969];0.230836;0.255614;0.204517;0.020889;[0.20451678756821212, 0.25561424738434774, 0.2323782187402567];0.434598;0.465245;0.399845;0.026857;[0.3998448294018408, 0.4652454775266308, 0.4387049952937622];0.332315;0.338989;0.319884;0.008798;[0.3198840452068411, 0.3389891493391585, 0.33807269935466716];0.107188;0.123361;0.087551;0.014823;[0.08755056435312976, 0.11065428779386291, 0.12336056894534704]
2025-06-13T15:45:04.724576;3.675452;;;;;;;0.12954;0.157557;0.112468;0.019969;[0.11246818739919336, 0.15755748858817983, 0.11859290998838987];0.231359;0.251601;0.219754;0.014364;[0.21975353309367088, 0.2516007580873892, 0.22272399662353862];0.422509;0.442104;0.400474;0.017083;[0.40047432201479366, 0.44210445758194883, 0.42494923209939717];0.32961;0.349576;0.312365;0.015312;[0.31236528004650893, 0.3495756498176327, 0.3268899395627467];0.121412;0.139467;0.099381;0.016605;[0.09938120894521965, 0.1394673191667533, 0.1253879709685084]
2025-06-13T15:45:04.825957;3.776833;;;;;;;0.116768;0.159011;0.085164;0.031072;[0.0851641269852829, 0.15901107612268295, 0.10612931792849661];0.225783;0.242964;0.206469;0.014975;[0.20646857588375728, 0.24296407386348517, 0.2279166596950527];0.420924;0.46422;0.389163;0.031709;[0.38916306311420557, 0.46422021782218503, 0.4093900255396957];0.319429;0.357641;0.281069;0.031261;[0.2810692302602074, 0.35764139384575133, 0.31957495794048973];0.104746;0.109054;0.102508;0.003047;[0.10267487545913456, 0.10905411802362469, 0.10250816477155922]
2025-06-13T15:45:04.877366;3.828242;;;;;;;0.137987;0.169429;0.113328;0.0234;[0.11332763803640326, 0.1694289716988625, 0.1312042963228592];0.225277;0.244832;0.213196;0.013955;[0.21319608512970434, 0.2448317259953762, 0.217803615835223];0.419048;0.449384;0.395937;0.02241;[0.3959365130291904, 0.44938389360938, 0.411822172265301];0.326528;0.353735;0.306745;0.019889;[0.3191056824565684, 0.3537345524769035, 0.3067448251394369];0.099834;0.112108;0.080905;0.01358;[0.0809045505774697, 0.10649099222361949, 0.1121076505158853]
2025-06-13T15:45:04.928764;3.87964;0.8477623181549129;84.77623181549129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:05.133725;4.084601;;;0.20182873467117088;20.182873467117087;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:05.236063;4.186939;;;;;;;0.10782;0.131687;0.083053;0.019865;[0.08305286677600893, 0.13168668734210792, 0.10871897473859975];0.232654;0.269702;0.188936;0.033308;[0.1889358219040539, 0.2697018943467819, 0.23932387078624093];0.415877;0.436991;0.398054;0.016065;[0.39805448660327075, 0.4369910711170439, 0.41258621879440244];0.330627;0.352579;0.304245;0.01998;[0.3042449451901924, 0.3525794250274344, 0.33505718156501596];0.115819;0.119971;0.110816;0.003786;[0.11081573907037967, 0.1199711678998768, 0.11666976081187713]
2025-06-13T15:45:05.287373;4.238249;;;;;;;0.1174;0.131667;0.107174;0.0104;[0.11335960423023203, 0.13166739355832197, 0.10717412590920228];0.226864;0.245492;0.213837;0.013516;[0.21383672046108892, 0.24549210531682955, 0.22126311510879385];0.426908;0.45147;0.414334;0.017369;[0.41433422681331544, 0.45146998819318973, 0.41492091624206356];0.315837;0.345982;0.296441;0.021606;[0.2964411963693546, 0.34598207237067374, 0.30508695645474015];0.098636;0.109723;0.083507;0.011078;[0.0835065054756179, 0.1097225327962153, 0.10267915817059772]
2025-06-13T15:45:05.338542;4.289418;;;;;;;0.108285;0.131489;0.092014;0.016845;[0.09201376826611325, 0.13148897894979802, 0.10135186269661414];0.219793;0.231952;0.208634;0.009546;[0.20863441355204707, 0.23195190350997572, 0.2187913301042467];0.423652;0.436946;0.416381;0.009414;[0.4163809256692108, 0.4369459092090069, 0.41763002978960184];0.319325;0.358001;0.290144;0.028504;[0.2901442336375264, 0.3580005250470528, 0.30983036402435626];0.101261;0.114138;0.088839;0.010333;[0.08883857213448619, 0.100807985479469, 0.11413755329271641]
2025-06-13T15:45:05.389581;4.340457;;;;;;;0.128514;0.133515;0.118868;0.006823;[0.11886760329993167, 0.13351537254549636, 0.1331592868314652];0.220159;0.244949;0.207241;0.017535;[0.2082865589249448, 0.2449490163512409, 0.2072408138848484];0.416785;0.437678;0.380603;0.025687;[0.3806027628561126, 0.43767768294369963, 0.432074426830979];0.324394;0.344017;0.301201;0.017661;[0.30120134121435926, 0.34401672816382534, 0.327963006234827];0.113938;0.137667;0.087589;0.020528;[0.08758946652353887, 0.1376673619677181, 0.11655679409740413]
2025-06-13T15:45:05.441189;4.392065;;;;;;;0.123362;0.142499;0.110496;0.013797;[0.11709075170045245, 0.14249874253124692, 0.11049648537270575];0.236315;0.261442;0.20912;0.02141;[0.20911968020251506, 0.2614419857289343, 0.23838198097306285];0.428127;0.448029;0.418169;0.014072;[0.4181693540020257, 0.4480285535883661, 0.41818443427800756];0.318571;0.347723;0.284287;0.026151;[0.28428679504555904, 0.34772334784742154, 0.32370280468059526];0.109962;0.130308;0.096404;0.01465;[0.09640409055864801, 0.13030795236131018, 0.10317522362036051]
2025-06-13T15:45:05.492480;4.443356;;;;;;;0.12784;0.162241;0.108811;0.024371;[0.10881080959928521, 0.16224120278078188, 0.11246814500796354];0.221066;0.234438;0.197409;0.016775;[0.19740903987503594, 0.2344384607381047, 0.23135036299121053];0.422311;0.460693;0.388014;0.029811;[0.3880142472505292, 0.4606927017038786, 0.41822532158784587];0.325453;0.339537;0.30667;0.013823;[0.30666973973892026, 0.33953660867903274, 0.33015140770377543];0.108777;0.124723;0.097366;0.01162;[0.09736576054321482, 0.12472337572062706, 0.10424200452334703]
2025-06-13T15:45:05.543634;4.49451;;;;;;;0.126551;0.147906;0.110279;0.015776;[0.11027939512489163, 0.14790580625700128, 0.12146685690966244];0.230857;0.247759;0.212151;0.014593;[0.21215114098409898, 0.24775876290867246, 0.2326625645956728];0.428235;0.442696;0.411814;0.012683;[0.41181444177936444, 0.4426961965084705, 0.4301937067016697];0.324003;0.348861;0.293851;0.022767;[0.2938511895035931, 0.348861183212479, 0.3292958457806171];0.111978;0.116906;0.106024;0.004501;[0.10602385924583926, 0.11300371125000672, 0.11690574132522227]
2025-06-13T15:45:05.594842;4.545718;;;;;;;0.11355;0.14275;0.085231;0.02349;[0.08523062223996994, 0.14274960116677426, 0.11267078593361726];0.227787;0.240478;0.208186;0.01406;[0.20818552845249333, 0.24047839033821886, 0.23469825321128107];0.428798;0.447281;0.403291;0.018633;[0.4032914539159395, 0.4472805613084461, 0.4358226465991464];0.328962;0.365352;0.30366;0.026377;[0.3036602887322143, 0.3653515259320329, 0.3178746472139285];0.103627;0.123019;0.09221;0.013783;[0.09565368144038011, 0.12301852742724517, 0.09221012697582405]
2025-06-13T15:45:05.646121;4.596997;;;;;;;0.128426;0.156745;0.091745;0.027187;[0.09174504217359489, 0.156745159200701, 0.13678638565204487];0.228714;0.234104;0.219841;0.006322;[0.21984081270674374, 0.23219761401935182, 0.23410392046692302];0.425296;0.44161;0.395044;0.021413;[0.3950442762051891, 0.44161023715126174, 0.4392341142852141];0.322879;0.364769;0.296204;0.029988;[0.2962039556202065, 0.36476901916536975, 0.3076638231963542];0.120971;0.132762;0.105393;0.01149;[0.1053926537961962, 0.13276215176400347, 0.12475779973167504]
2025-06-13T15:45:05.646616;4.597492;;;;;;;0.115713;0.135296;0.100187;0.014617;[0.10018696996049542, 0.1352955000434782, 0.11165789448672565];0.23224;0.249601;0.218497;0.012953;[0.21849658855009832, 0.2496012988648435, 0.22862320871976585];0.422504;0.435293;0.397379;0.017768;[0.3973785023042692, 0.4352933693800565, 0.434840704730456];0.318414;0.369295;0.285733;0.036461;[0.285732621559827, 0.36929496438455023, 0.3002139390231345];0.112419;0.117895;0.108131;0.004073;[0.11123267342211085, 0.10813093784677756, 0.11789462492005567]
2025-06-13T15:45:05.697736;4.648612;;;;;;;0.130748;0.140501;0.11532;0.011036;[0.11531968618060053, 0.1405013714653929, 0.13642426808231214];0.219235;0.264274;0.184484;0.033376;[0.18448401699797976, 0.26427374131858156, 0.20894704471242012];0.419322;0.445736;0.382418;0.026893;[0.3824176552701061, 0.4457358210537095, 0.4298110634260664];0.319479;0.356729;0.291;0.027541;[0.2910003049953002, 0.3567293847524503, 0.31070856227783716];0.116455;0.123534;0.1044;0.008567;[0.10440016288730897, 0.12143148532309304, 0.12353403544773814]
2025-06-13T15:45:05.748877;4.699753;;;;;;;0.125874;0.162144;0.106899;0.025656;[0.1068992309314813, 0.1621443600017775, 0.10857897974871633];0.223456;0.265731;0.202009;0.029894;[0.20262756199519433, 0.26573076878416896, 0.20200943711227595];0.422057;0.453026;0.404057;0.021994;[0.40908795530116765, 0.4530259849338819, 0.4040572890285009];0.332801;0.350697;0.314168;0.014922;[0.31416766591849926, 0.3506968021225315, 0.333537676586879];0.106113;0.129069;0.093946;0.016242;[0.09394634508611067, 0.12906877212737522, 0.09532344552446234]
2025-06-13T15:45:05.800048;4.750924;;;;;;;0.124224;0.14981;0.084518;0.028464;[0.08451839240126886, 0.1498096137145078, 0.13834436428009433];0.225324;0.26061;0.180324;0.033489;[0.180324353711221, 0.26061036468808263, 0.23503737125118399];0.417;0.452156;0.38965;0.026108;[0.38965036263405717, 0.45215554390670715, 0.4091952890700687];0.32323;0.367519;0.281904;0.035015;[0.2819040582549471, 0.3675188540723752, 0.3202680646731735];0.12141;0.135219;0.112029;0.009972;[0.11202945822655802, 0.1352191018203521, 0.11698059363609867]
2025-06-13T15:45:05.850933;4.801809;;;;;;;0.119592;0.144212;0.09557;0.019863;[0.09556985528969665, 0.14421244380886333, 0.11899484471787104];0.221965;0.249021;0.19571;0.021772;[0.1957100144905049, 0.24902105332174637, 0.22116270035098712];0.43347;0.465066;0.416434;0.022364;[0.4164344119491828, 0.4650656067229383, 0.4189101963119829];0.31272;0.332756;0.300836;0.014249;[0.3008356721066402, 0.33275556268174233, 0.3045695708605016];0.100563;0.108191;0.092657;0.006345;[0.09265673674244919, 0.10819058451576966, 0.100841497631441]
2025-06-13T15:45:05.852054;4.80293;;;;;;;0.131218;0.158065;0.104078;0.022041;[0.1040782180555305, 0.15806540685046047, 0.13151051437564845];0.227227;0.266318;0.204594;0.027756;[0.21076857396742033, 0.26631773989675206, 0.2045942535639601];0.418991;0.43922;0.408093;0.014318;[0.4080929213138523, 0.43921950685644434, 0.4096592821317364];0.326725;0.360486;0.309155;0.023879;[0.31053284503281564, 0.3604857242256847, 0.3091551121080573];0.10592;0.129097;0.086128;0.017705;[0.0861276488359487, 0.1290970469686827, 0.1025348931378105]
2025-06-13T15:45:06.054726;5.005602;0.8208189026501151;82.08189026501151;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:06.055374;5.00625;;;0.19260089396088162;19.260089396088162;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:06.106364;5.05724;;;;;;;0.116937;0.135865;0.099826;0.014769;[0.09982608445149214, 0.135864680361636, 0.11511920185137255];0.222348;0.23492;0.214216;0.009017;[0.2142159268081078, 0.23491985971302604, 0.21790833542963822];0.423665;0.448883;0.39271;0.023288;[0.3927102648931934, 0.44888318638672164, 0.42940097278350153];0.330288;0.355093;0.313578;0.017889;[0.31357815984130777, 0.35509293366760564, 0.3221941898211035];0.102869;0.104532;0.101185;0.001367;[0.1045321300202102, 0.10289122230230557, 0.10118459173075156]
2025-06-13T15:45:06.208364;5.15924;;;;;;;0.120175;0.144198;0.08066;0.028158;[0.08065966819433386, 0.14419781662854228, 0.13566876897466115];0.225267;0.234625;0.207479;0.012583;[0.20747931312608603, 0.23369641194182236, 0.2346245094097699];0.430519;0.447495;0.412899;0.014131;[0.41289876801564385, 0.4474949073265866, 0.43116207159070535];0.329786;0.338973;0.315446;0.010272;[0.3154463184238105, 0.33897274824128076, 0.33493830109374545];0.119536;0.129714;0.10195;0.012487;[0.10194985116073124, 0.12971410837426345, 0.12694431296386624]
2025-06-13T15:45:06.259581;5.210457;;;;;;;0.121369;0.165794;0.091007;0.03211;[0.09100683009007111, 0.16579428030329474, 0.10730620588858096];0.221604;0.25825;0.186241;0.029412;[0.18624056148116752, 0.2582495899752274, 0.2203203517881488];0.423563;0.438897;0.394317;0.020688;[0.3943172072273105, 0.43747569538044806, 0.4388971757129301];0.318978;0.354364;0.290927;0.026412;[0.2909265729407243, 0.3543639050840339, 0.3116442955596496];0.097425;0.106491;0.085262;0.008939;[0.0852617636694878, 0.10052414280742297, 0.10649053718127308]
2025-06-13T15:45:06.310716;5.261592;;;;;;;0.113992;0.134912;0.098929;0.015262;[0.0989291860472541, 0.13491165552219986, 0.1081349637397438];0.221677;0.262642;0.199836;0.028988;[0.19983568624012946, 0.26264226552715625, 0.20255433382936136];0.433087;0.46387;0.403329;0.024726;[0.4033286935321864, 0.4638695241365687, 0.4320635220445376];0.324493;0.352098;0.306139;0.01987;[0.31524181205834234, 0.3520978225342016, 0.3061393553511733];0.114542;0.123939;0.096713;0.012614;[0.0967127943386592, 0.12393906817470378, 0.12297519204998109]
2025-06-13T15:45:06.311316;5.262192;;;;;;;0.133662;0.165264;0.105159;0.024635;[0.10515880956359064, 0.16526359471564617, 0.1305644481288088];0.225636;0.268922;0.182294;0.035366;[0.18229354349156995, 0.2689216241762056, 0.2256936873193468];0.415891;0.440466;0.401231;0.017485;[0.40597471406062, 0.4404663502666724, 0.40123076642460365];0.323077;0.343487;0.286915;0.025641;[0.28691533635736394, 0.3434871952493122, 0.3388282121086926];0.111529;0.132702;0.090025;0.017424;[0.09002529316614041, 0.13270223625832878, 0.11185854856213953]
2025-06-13T15:45:06.362309;5.313185;;;;;;;0.110323;0.139921;0.08803;0.021805;[0.08803017685035183, 0.13992052590719328, 0.10301936734383557];0.234496;0.26832;0.195685;0.029862;[0.19568463210236078, 0.26831976873725455, 0.23948374244212875];0.422149;0.456048;0.39911;0.024481;[0.39911033298398624, 0.456048483324218, 0.41128827874095003];0.325028;0.344146;0.303587;0.016639;[0.30358702995152415, 0.34414626995251163, 0.3273494391179102];0.110075;0.127197;0.093505;0.01376;[0.09350474980293721, 0.12719703334693974, 0.1095227598261573]
2025-06-13T15:45:06.413702;5.364578;;;;;;;0.131279;0.147592;0.106896;0.017567;[0.10689578189426016, 0.1475921279969974, 0.13934994021552832];0.235608;0.265861;0.203623;0.025438;[0.20362275083765505, 0.2658605920503047, 0.23734167030906922];0.433737;0.46029;0.412324;0.019917;[0.41232407922264924, 0.46028992717954675, 0.42859551546106334];0.324226;0.363303;0.284481;0.032182;[0.28448061672505165, 0.36330270461703035, 0.32489598872192554];0.106899;0.110173;0.103203;0.002861;[0.10320275511834344, 0.10732095226540166, 0.1101725622837566]
2025-06-13T15:45:06.517430;5.468306;;;;;;;0.122679;0.142589;0.099671;0.017658;[0.09967066668772401, 0.14258863920254775, 0.12577862157905959];0.220579;0.243237;0.189554;0.022701;[0.18955365195822024, 0.24323726716565278, 0.22894502990420096];0.420595;0.436114;0.393094;0.0195;[0.39309377951659297, 0.4361137497016816, 0.432576169807117];0.330394;0.363897;0.295647;0.027877;[0.2956468829988408, 0.3638965544732141, 0.331639745511611];0.11143;0.124576;0.099379;0.010316;[0.09937909001428037, 0.12457641753713916, 0.11033577795609839]
2025-06-13T15:45:06.620071;5.570947;;;;;;;0.112061;0.148246;0.087062;0.026201;[0.08706162336921423, 0.1482464177858727, 0.10087531156393686];0.217868;0.244972;0.201957;0.019262;[0.201957269862112, 0.24497231940152484, 0.20667308368633364];0.413618;0.444776;0.38632;0.02402;[0.38631956705442133, 0.44477559557845375, 0.40975762422996864];0.329405;0.351235;0.313583;0.015948;[0.31358290861074434, 0.3512352321114916, 0.32339592276641504];0.112345;0.130741;0.099739;0.013302;[0.09973923577963208, 0.13074060187758124, 0.1065547258565025]
2025-06-13T15:45:06.671746;5.622622;;;;;;;0.140465;0.167681;0.116432;0.021043;[0.11643193241523145, 0.16768148967520244, 0.13728104932719978];0.229005;0.267087;0.19782;0.028695;[0.1978201035789915, 0.26708663208609595, 0.22210817449796466];0.435542;0.459991;0.406941;0.021855;[0.40694111916945785, 0.459990528562257, 0.4396935730347838];0.334118;0.367288;0.313273;0.023711;[0.31327289343250575, 0.36728818997623935, 0.3217934403156856];0.117791;0.132969;0.095534;0.016081;[0.09553433159113588, 0.1329691673080472, 0.12486941639548121]
2025-06-13T15:45:06.723062;5.673938;;;;;;;0.132062;0.143709;0.114459;0.012662;[0.1144586987503211, 0.14370947437629505, 0.13801780301402986];0.212722;0.251592;0.184793;0.028347;[0.18479286688855284, 0.2515917559564978, 0.20178199968521016];0.425741;0.444451;0.402481;0.017433;[0.40248145599257096, 0.4444508870768373, 0.430289550812507];0.327846;0.349598;0.301106;0.020109;[0.30110585198401085, 0.34959813912768706, 0.3328352476972778];0.117252;0.136412;0.095575;0.016767;[0.09557466527213981, 0.13641207116528745, 0.11977034189518938]
2025-06-13T15:45:06.723606;5.674482;;;;;;;0.128562;0.151055;0.101108;0.02069;[0.1011079729546468, 0.15105504659428087, 0.1335236957859685];0.225051;0.260884;0.203417;0.025519;[0.21085084938982684, 0.26088395876534565, 0.20341748442686497];0.41587;0.443401;0.400257;0.019526;[0.403950984935489, 0.44340086543061424, 0.40025740591351144];0.339688;0.365641;0.317066;0.01997;[0.3170658726747551, 0.36564075843263993, 0.3363565283105903];0.113868;0.124669;0.095952;0.012758;[0.09595205256808129, 0.12466929984874697, 0.12098260057672663]
2025-06-13T15:45:06.825052;5.775928;;;;;;;0.116425;0.142843;0.090403;0.02141;[0.09040295733958555, 0.14284267889341518, 0.11602796891216391];0.224449;0.254213;0.208826;0.021055;[0.20882640478067438, 0.2542128120401759, 0.21030745401162712];0.422845;0.463836;0.396136;0.029426;[0.39613637996164386, 0.4638361058522788, 0.408561326279];0.312616;0.33522;0.297403;0.016299;[0.29740305830457603, 0.33521969088087566, 0.30522600978510533];0.114581;0.139094;0.085467;0.022134;[0.08546673327104413, 0.13909422537125998, 0.11918268717672598]
2025-06-13T15:45:06.825724;5.7766;;;;;;;0.117415;0.132326;0.093697;0.016955;[0.09369738135308374, 0.1323255069995446, 0.12622174932266478];0.230251;0.253855;0.200453;0.022237;[0.2004529012234356, 0.25385525826766203, 0.23644578629567164];0.434005;0.466928;0.417184;0.023282;[0.4179030925195525, 0.4669280498063009, 0.41718356271057744];0.322258;0.338371;0.294951;0.019413;[0.29495117523208936, 0.3334512969786548, 0.33837059873997694];0.095253;0.102577;0.088162;0.005887;[0.08816205901280366, 0.10257726944409196, 0.09501820559264638]
2025-06-13T15:45:06.876913;5.827789;;;;;;;0.118206;0.139262;0.09387;0.018676;[0.09386999250663292, 0.1392616736559706, 0.12148750972538176];0.217092;0.234994;0.202859;0.013373;[0.21342197513875458, 0.23499400974160303, 0.20285922912741244];0.413265;0.432635;0.389784;0.017734;[0.38978421734143237, 0.4326347587347878, 0.4173772564573166];0.323585;0.35313;0.280988;0.030864;[0.28098801659033207, 0.3531296611825067, 0.33663842654558496];0.110637;0.117822;0.100564;0.007335;[0.11782247629063754, 0.10056420826886191, 0.11352371673228602]
2025-06-13T15:45:06.928252;5.879128;;;;;;;0.122507;0.15479;0.104066;0.022905;[0.10866335089993846, 0.1547904116924289, 0.10406611002045228];0.212091;0.236073;0.181156;0.022952;[0.18115632105440632, 0.23607341143633342, 0.21904363747305744];0.432171;0.468033;0.413759;0.025362;[0.41471987913955005, 0.46803340806610594, 0.4137591581115185];0.328607;0.362009;0.308285;0.023803;[0.31552575735288263, 0.36200925273963125, 0.3082850049323187];0.120266;0.123505;0.117936;0.002363;[0.11793572350316515, 0.12350528223591259, 0.11935569141854838]
2025-06-13T15:45:06.979937;5.930813;;;0.16887432792346205;16.887432792346203;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:06.980368;5.931244;0.7318309765408622;73.18309765408621;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:07.031461;5.982337;;;;;;;0.115416;0.157127;0.08635;0.030246;[0.08635011671002663, 0.15712680876057525, 0.10277117364301466];0.232327;0.262294;0.215397;0.02125;[0.21539658721117036, 0.26229427466126404, 0.21928974973753163];0.428487;0.443975;0.419624;0.01099;[0.41962354385809636, 0.4439746726758009, 0.4218618528569909];0.324833;0.344041;0.292328;0.02311;[0.2923284641888316, 0.3440413348976453, 0.33812882546121953];0.105803;0.114215;0.09533;0.007847;[0.1142151509169972, 0.10786379649522417, 0.09532950489751128]
