timestamp;unix_timestamp;session_duration;calm_probability;calm_percentage;focus_probability;focus_percentage;attention_probability;attention_percentage;delta_avg;delta_max;delta_min;delta_std;delta_raw;theta_avg;theta_max;theta_min;theta_std;theta_raw;alpha_avg;alpha_max;alpha_min;alpha_std;alpha_raw;beta_avg;beta_max;beta_min;beta_std;beta_raw;gamma_avg;gamma_max;gamma_min;gamma_std;gamma_raw;device_id;session_name;data_quality;signal_strength
2025-06-13T12:06:52.834964;1749830812.834964;17.737493;;;;;;;0.123785;0.162128;0.101667;0.027219;[0.10756127739320537, 0.16212787060252837, 0.10166730594159215];0.219682;0.244453;0.181707;0.027265;[0.18170664901459146, 0.2444531634525226, 0.23288519352026557];0.431604;0.46941;0.395584;0.030166;[0.3955841381969686, 0.4694100086619255, 0.42981753568296405];0.328704;0.341587;0.317667;0.009852;[0.3176671207142348, 0.34158738436220587, 0.3268573370448098];0.115442;0.121561;0.109783;0.004819;[0.114982080952883, 0.10978263143164863, 0.1215605024318748];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:52.937572;1749830812.937572;17.840101;;;;;;;0.123606;0.159763;0.080923;0.032516;[0.08092292444225906, 0.159763375386416, 0.13013202620406344];0.222056;0.244313;0.186792;0.02522;[0.18679159890189145, 0.24431341842367743, 0.23506202116751895];0.426097;0.446371;0.412104;0.014677;[0.41981571564143094, 0.4463707549936767, 0.4121039799252754];0.312529;0.333829;0.301718;0.015062;[0.3017182849437849, 0.3338294692423322, 0.30203857023842806];0.109282;0.119092;0.092081;0.012203;[0.09208149973619004, 0.11667409356760192, 0.11909178852736974];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:52.938335;1749830812.938335;17.840864;;;;;;;0.119819;0.159196;0.082528;0.031334;[0.08252786457957197, 0.15919597780943892, 0.11773399674969896];0.209339;0.236736;0.18734;0.020524;[0.1873404033418115, 0.23673584782387289, 0.20394006444318463];0.428772;0.468505;0.380343;0.036514;[0.38034268721277326, 0.46850530126833684, 0.43746708893314074];0.314915;0.332241;0.284622;0.021494;[0.284622469949753, 0.3322411484330384, 0.3278801601653259];0.125366;0.134321;0.119139;0.006491;[0.11913854374081001, 0.13432084611400236, 0.12263715213611355];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:52.989888;1749830812.989888;17.892417;;;;;;;0.124212;0.160462;0.080153;0.033248;[0.08015319839296596, 0.16046188873129202, 0.13202040747162883];0.232351;0.248643;0.2095;0.016639;[0.20950047613259937, 0.2486425600238569, 0.23890921279830038];0.422445;0.446089;0.381629;0.028982;[0.38162871739198156, 0.4460892059676673, 0.4396176213291867];0.322633;0.368878;0.297172;0.032756;[0.29717159260289755, 0.36887803985156686, 0.3018490294384606];0.111257;0.12353;0.093728;0.012721;[0.11651145543852265, 0.12352996938106144, 0.09372822609949953];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.042640;1749830813.04264;17.945169;;;;;;;0.11837;0.147162;0.102326;0.020403;[0.1056212424696256, 0.14716165408274248, 0.10232607814782757];0.219072;0.263099;0.182385;0.033358;[0.18238533043510638, 0.26309930966717227, 0.2117317363320021];0.442161;0.469805;0.417952;0.021308;[0.4179520442005105, 0.4698046889272497, 0.4387262302221635];0.324917;0.343553;0.312841;0.013369;[0.31284118502874636, 0.3435525709212995, 0.3183558474754866];0.107564;0.126818;0.096955;0.013638;[0.09891916456039329, 0.12681821996814, 0.09695537593842124];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.045500;1749830813.0455;17.948029;;;;;;;0.127352;0.153544;0.09786;0.022852;[0.09786043542285076, 0.15354442955691003, 0.13065022618869243];0.223135;0.238988;0.192051;0.021981;[0.1920510318322242, 0.23836669286136458, 0.2389876618696389];0.425727;0.452134;0.387846;0.027471;[0.3878457840751446, 0.4521339960160768, 0.43720029926512505];0.328468;0.351639;0.298457;0.022244;[0.29845668066362535, 0.3516386723742926, 0.33530801213376027];0.112317;0.125659;0.098957;0.010901;[0.11233369805716584, 0.12565854958284076, 0.09895728635511936];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.148940;1749830813.14894;18.051469;;;;;;;0.123713;0.14178;0.107191;0.014163;[0.10719055883967803, 0.1417799013591038, 0.12216859175632604];0.231648;0.258776;0.196327;0.026145;[0.1963270346812721, 0.258776299140566, 0.23984007595712353];0.430703;0.457267;0.397282;0.024964;[0.39728195523814114, 0.4572665295254497, 0.437561279204591];0.311825;0.350185;0.283608;0.028111;[0.2836075222524285, 0.35018519749213467, 0.30168135288460146];0.117061;0.126317;0.107891;0.007523;[0.10789053925626585, 0.11697568738019348, 0.12631709196670432];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.253690;1749830813.25369;18.156219;;;;;;;0.116597;0.1555;0.083137;0.029792;[0.0831367574115666, 0.15550004286985106, 0.11115413621385178];0.218665;0.249723;0.200882;0.022038;[0.20088181315105663, 0.24972265818438347, 0.20539015837375182];0.430098;0.453603;0.417415;0.016638;[0.41741537389902844, 0.4536029464223054, 0.41927460881716994];0.336547;0.363617;0.30906;0.022275;[0.3090596822608782, 0.36361695659953436, 0.3369647464524611];0.109285;0.124914;0.094637;0.01238;[0.10830469663193694, 0.12491402042265443, 0.09463689920156818];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.307396;1749830813.307396;18.209925;;;;;;;0.108924;0.132589;0.085239;0.019331;[0.08523876257978459, 0.13258884769348614, 0.10894577114765489];0.217558;0.243241;0.202229;0.018274;[0.2072035190045542, 0.24324145576851045, 0.2022287081109232];0.433459;0.467203;0.41369;0.023978;[0.41948372139007445, 0.46720301883992343, 0.4136897502107036];0.31699;0.334646;0.284771;0.022817;[0.2847713939995577, 0.3315527186062927, 0.33464593952834487];0.1241;0.132292;0.118312;0.005955;[0.11831242092829383, 0.13229227097264162, 0.1216946600258428];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.411525;1749830813.411525;18.314054;0.1433615596227661;14.336155962276608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.412964;1749830813.412964;18.315493;;;;;;;0.128262;0.169986;0.080484;0.036789;[0.08048405927208213, 0.1699856443285448, 0.13431535486706303];0.225174;0.234151;0.21585;0.007475;[0.21584980390626593, 0.23415087706452495, 0.22552128713720695];0.42338;0.446471;0.402844;0.017902;[0.4028440840472472, 0.44647145138153227, 0.4208243294429788];0.324054;0.353048;0.28667;0.02774;[0.2866704589353024, 0.3530483073216496, 0.33244246647837816];0.122534;0.138484;0.111715;0.011515;[0.11740429657911254, 0.13848365058299741, 0.11171481894015675];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.515339;1749830813.515339;18.417868;;;0.2789116960910774;27.89116960910774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.566662;1749830813.566662;18.469191;;;;;;;0.112052;0.132821;0.091154;0.017011;[0.09115446083672175, 0.1328212815103243, 0.11218098881114615];0.226779;0.269174;0.198841;0.030479;[0.19884068052906584, 0.269174063041893, 0.2123216448719705];0.43145;0.461007;0.403441;0.023527;[0.40344110827902535, 0.461006748124755, 0.42990315533085394];0.311358;0.337615;0.296081;0.018649;[0.29608102155524546, 0.337614636421052, 0.300377985545599];0.099882;0.109743;0.081295;0.013151;[0.08129546533216367, 0.10974287956634006, 0.1086090516025644];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.567225;1749830813.567225;18.469754;;;;;;;0.121495;0.151695;0.098344;0.022344;[0.09834412254447755, 0.15169538025202903, 0.11444564304392219];0.223365;0.264167;0.202298;0.028857;[0.20363051253207845, 0.264167443819543, 0.2022981428255837];0.43079;0.445307;0.415516;0.012174;[0.41551627812174907, 0.445306545720046, 0.4315466221337112];0.316379;0.355846;0.281154;0.03064;[0.2811535024100698, 0.35584566162025666, 0.31213638859698334];0.113976;0.129112;0.0949;0.014242;[0.09489997537914456, 0.11791560656773428, 0.12911244035007952];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.618451;1749830813.618451;18.52098;;;;;;;0.111394;0.133491;0.08844;0.018402;[0.08843963948164656, 0.13349061451211747, 0.11225171450799977];0.219081;0.248778;0.185524;0.025967;[0.18552407722542605, 0.24877761686844688, 0.22294138241200806];0.43069;0.461437;0.393943;0.027879;[0.3939433582480943, 0.46143705448319317, 0.43669016445316894];0.318002;0.343045;0.292831;0.0205;[0.29283142965602105, 0.34304530159305624, 0.3181298086670083];0.110595;0.124177;0.100103;0.010068;[0.10010343504501004, 0.12417672742642857, 0.10750415403842105];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.670113;1749830813.670113;18.572642;;;;;;;0.115805;0.139616;0.100736;0.017034;[0.10073570780959845, 0.1396164578864296, 0.10706412192716014];0.230103;0.265678;0.199947;0.027107;[0.19994723072016563, 0.26567822745254405, 0.22468283423756794];0.436064;0.459944;0.419974;0.017223;[0.4199735076284887, 0.4599440848436671, 0.42827318225495137];0.312708;0.346702;0.281634;0.026644;[0.28163359666503957, 0.3467015437504193, 0.3097899208613508];0.101288;0.107554;0.095569;0.004908;[0.1007405919219386, 0.10755406135976685, 0.0955686783362799];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.671717;1749830813.671717;18.574246;;;;;;;0.123837;0.143478;0.113738;0.01389;[0.11373802618491871, 0.14347803916191834, 0.1142954160807586];0.229677;0.260018;0.196056;0.026215;[0.19605560097787247, 0.26001769629562144, 0.23295851802282538];0.423218;0.455176;0.380789;0.031258;[0.3807891560044383, 0.455176283625946, 0.4336888369734721];0.314795;0.337483;0.282583;0.023403;[0.2825830596917623, 0.33748267863519227, 0.32431839022482545];0.107144;0.127346;0.089347;0.015606;[0.08934656891208385, 0.10473908163620722, 0.1273456337827764];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.725631;1749830813.725631;18.62816;;;;;;;0.116313;0.134756;0.103853;0.013307;[0.1103305148369951, 0.13475601576667523, 0.1038528635836809];0.217956;0.255156;0.187396;0.028059;[0.18739563855937413, 0.2551560600489833, 0.2113153523239552];0.421731;0.44861;0.403644;0.019382;[0.4129387888358718, 0.44861038885997384, 0.40364378484971186];0.318808;0.334456;0.309218;0.011158;[0.30921762994346635, 0.33445599481270294, 0.31275019737522236];0.11945;0.125438;0.110688;0.006333;[0.11068793985747495, 0.12222306497819141, 0.12543763946238312];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.879997;1749830813.879997;18.782526;;;;;;;0.129859;0.148596;0.104494;0.018605;[0.10449359715129311, 0.14859591374775855, 0.1364866817753717];0.215729;0.24076;0.187391;0.021913;[0.1873914159638555, 0.2407596267094414, 0.21903641078522673];0.412121;0.436863;0.39648;0.017698;[0.3964797249569325, 0.43686299919771215, 0.40302163661647217];0.322292;0.347836;0.301163;0.019308;[0.30116281726884564, 0.3478362016233461, 0.3178762344847738];0.113409;0.138643;0.08621;0.02145;[0.08621024578463948, 0.1386426863769168, 0.11537329878298871];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.880811;1749830813.880811;18.78334;;;;;;;0.127851;0.141929;0.106208;0.015533;[0.10620828464793165, 0.14192874919620818, 0.13541627260053452];0.222446;0.239002;0.202561;0.015062;[0.20256124066439968, 0.23900186796371448, 0.22577482051926617];0.422371;0.45877;0.38106;0.031915;[0.38105974003574733, 0.45876965595157193, 0.4272842749121737];0.331194;0.356124;0.316892;0.017692;[0.31689155205834546, 0.3561243870310215, 0.3205661499105779];0.116713;0.128457;0.097963;0.013398;[0.09796294239937406, 0.12845744027099887, 0.1237173155892651];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.932256;1749830813.932256;18.834785;;;;;;;0.130632;0.141726;0.110675;0.014141;[0.11067542931021615, 0.14172573972937802, 0.13949390987370525];0.238255;0.269399;0.217813;0.022378;[0.21781256737555266, 0.2693989753014394, 0.22755469211754942];0.419312;0.441668;0.394852;0.01917;[0.3948522699507972, 0.44166816545145166, 0.4214144707335587];0.326157;0.33999;0.300453;0.018193;[0.3004526301555392, 0.3399897489473151, 0.3380285718151591];0.113188;0.136063;0.097781;0.016497;[0.09778098556439616, 0.13606325212556394, 0.10571958698121312];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:53.984617;1749830813.984617;18.887146;;;;;;;0.113129;0.136649;0.080505;0.023808;[0.08050515485862608, 0.136648679664356, 0.12223454316308863];0.221817;0.248474;0.203036;0.019368;[0.20303601323853102, 0.24847391179265182, 0.2139398085681144];0.422874;0.448799;0.389741;0.024643;[0.3897407474112224, 0.44879921571749254, 0.43008294593880875];0.320163;0.365491;0.294137;0.032169;[0.29413650001578046, 0.365490783369855, 0.30086291753607186];0.10628;0.139734;0.084972;0.023949;[0.0849723831265205, 0.13973385348020495, 0.0941348114898504];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.035963;1749830814.035963;18.938492;;;;;;;0.12696;0.149204;0.115477;0.015732;[0.11547749967959928, 0.14920427700245698, 0.11619902516090701];0.21847;0.235195;0.204547;0.012668;[0.20454663963164735, 0.23519457370353578, 0.21566980035360703];0.427808;0.462503;0.388716;0.030283;[0.3887164781878167, 0.46250310314099224, 0.4322037751685601];0.308068;0.338704;0.283705;0.022887;[0.2837052579244333, 0.3387043531647385, 0.3017957827928288];0.115965;0.120047;0.112086;0.003253;[0.11208577677226411, 0.11576130669769245, 0.1200471570258767];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.087754;1749830814.087754;18.990283;;;;;;;0.121857;0.160069;0.086169;0.030222;[0.08616886207415028, 0.1600686894607905, 0.11933329055034242];0.222187;0.234901;0.199859;0.015839;[0.19985907759900165, 0.23180068562105677, 0.23490062671728892];0.416529;0.438482;0.381224;0.02521;[0.3812241665976614, 0.43848216541636836, 0.42988008948250545];0.33619;0.36381;0.311367;0.021501;[0.31136711375743625, 0.36380964759436735, 0.33339433656786727];0.119729;0.122084;0.118261;0.001682;[0.11884089383018075, 0.12208445117690778, 0.11826110052159941];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.190105;1749830814.190105;19.092634;;;;;;;0.126388;0.153912;0.085452;0.029514;[0.08545238404300379, 0.15391245005677098, 0.13979902437554817];0.214924;0.245296;0.193013;0.022167;[0.19301342706067484, 0.24529602376700432, 0.2064619833654886];0.426677;0.460735;0.383016;0.032447;[0.3830157237063307, 0.46073495770270034, 0.43628035382157043];0.328104;0.358398;0.297083;0.025037;[0.2970832315483254, 0.3583983730404391, 0.3288305409336257];0.095801;0.101503;0.090647;0.004449;[0.09525291187274343, 0.10150330628737622, 0.09064718569045914];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.343780;1749830814.34378;19.246309;;;;;;;0.124329;0.162006;0.080674;0.033472;[0.08067370499214602, 0.1620059244535079, 0.13030838113669715];0.224898;0.269095;0.200301;0.031318;[0.20529831474934876, 0.2690947130291192, 0.20030082241891706];0.420243;0.449021;0.381692;0.028342;[0.38169245599710133, 0.44902063376164003, 0.43001604357000545];0.335611;0.357768;0.314527;0.017669;[0.3145268609801677, 0.35776787099855933, 0.3345394159867166];0.108864;0.120469;0.096085;0.00999;[0.11003788083839566, 0.12046919990962657, 0.0960846090699401];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.344600;1749830814.3446;19.247129;;;;;;;0.116448;0.139214;0.089794;0.020362;[0.08979425391011278, 0.13921404821278813, 0.12033716155138073];0.21395;0.24071;0.185453;0.022592;[0.18545308780188385, 0.24070956057253076, 0.215687796186253];0.423992;0.45243;0.396281;0.022928;[0.3962814028580232, 0.45242961740055543, 0.4232641868391901];0.320193;0.369696;0.280635;0.037033;[0.28063484580529097, 0.36969622269932606, 0.31024926724509544];0.108034;0.116378;0.103255;0.005921;[0.10446976969144736, 0.10325528718593516, 0.11637802112447816];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.395823;1749830814.395823;19.298352;0.19248996177008276;19.248996177008276;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.396209;1749830814.396209;19.298738;;;;;;;0.123276;0.137044;0.097597;0.018174;[0.09759719300286077, 0.1370439554384934, 0.13518786331803795];0.226135;0.254026;0.209974;0.019805;[0.21440392422705648, 0.2540263092189187, 0.20997441528526126];0.424841;0.450122;0.390742;0.025031;[0.39074233109903805, 0.4501224254326694, 0.43365838934049455];0.317092;0.346062;0.294443;0.021542;[0.2944429083252145, 0.3460615159655229, 0.31077111103032584];0.10026;0.118158;0.08076;0.01531;[0.0807596042141051, 0.10186244369338844, 0.1181584416813837];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.549511;1749830814.549511;19.45204;;;0.45557814120456963;45.55781412045696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.703322;1749830814.703322;19.605851;;;;;;;0.125625;0.156356;0.104586;0.022218;[0.10458621768667486, 0.15635596335566895, 0.11593232012579445];0.224886;0.258286;0.182292;0.031698;[0.18229227369278633, 0.2582861335817135, 0.23407874503153503];0.419302;0.439697;0.402912;0.015282;[0.4152973181456672, 0.4396969293714793, 0.40291216449252987];0.326631;0.348786;0.314615;0.015684;[0.3164936430793917, 0.34878590272054627, 0.31461487020566553];0.112768;0.138541;0.090302;0.019832;[0.09030213625150553, 0.13854122645491623, 0.10946104087578636];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.754663;1749830814.754663;19.657192;;;;;;;0.132129;0.160928;0.115796;0.020425;[0.11579574629832615, 0.16092825891662077, 0.11966409247917197];0.218901;0.247412;0.185268;0.025627;[0.18526845202737283, 0.24741226053550222, 0.2240229231037206];0.417803;0.438465;0.380737;0.026267;[0.3807374167617991, 0.4384647626377038, 0.43420814063515323];0.325425;0.36851;0.300575;0.030585;[0.3005752081835632, 0.36851013343166245, 0.30718944044497065];0.092649;0.104808;0.082298;0.009278;[0.08229792145524596, 0.10480827531050119, 0.09084157276391432];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.755194;1749830814.755194;19.657723;;;;;;;0.126588;0.163069;0.095901;0.027726;[0.09590068874516626, 0.16306918476169718, 0.12079368545112232];0.22648;0.259805;0.196095;0.026092;[0.19609544236018542, 0.2598047641353059, 0.2235396679210864];0.413646;0.440656;0.399625;0.019103;[0.3996254596282973, 0.4406558728424932, 0.4006567482603102];0.329392;0.350322;0.306115;0.018124;[0.3061150259321764, 0.3503220885485617, 0.33173953082530966];0.113116;0.132593;0.091754;0.016726;[0.09175357872753187, 0.1325929176054189, 0.11500041887845396];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.806265;1749830814.806265;19.708794;;;;;;;0.118447;0.155784;0.089958;0.027592;[0.08995762573437, 0.15578393247669003, 0.10959961423411674];0.224118;0.251211;0.184171;0.028839;[0.18417114446823127, 0.25121134393453404, 0.2369710605318153];0.423164;0.460381;0.395542;0.027326;[0.3955422367503042, 0.46038127044347993, 0.41356726780495073];0.328071;0.368034;0.301182;0.028815;[0.30118220308273835, 0.3680336988954755, 0.3149970973529665];0.105912;0.116377;0.087103;0.013328;[0.08710285805497994, 0.11425593387499315, 0.1163765875896334];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.857577;1749830814.857577;19.760106;;;;;;;0.119236;0.138695;0.087401;0.022696;[0.08740051740400044, 0.13161343967754519, 0.13869507808946457];0.222514;0.239567;0.206899;0.013375;[0.20689933140028097, 0.23956730348110358, 0.22107450994636252];0.44096;0.468465;0.416327;0.021382;[0.41632740986082345, 0.46846522389129475, 0.43808603137827357];0.327189;0.360145;0.310334;0.023305;[0.311087393092508, 0.3601447966939308, 0.3103339547537123];0.107516;0.122295;0.092388;0.012212;[0.09238791410493605, 0.10786570886683707, 0.12229457823778246];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.908957;1749830814.908957;19.811486;;;;;;;0.121126;0.166326;0.090908;0.032561;[0.09090786998840435, 0.16632635217908578, 0.10614323858021243];0.222451;0.247161;0.197558;0.020251;[0.19755820625000003, 0.2471606852862187, 0.22263266699322432];0.425942;0.467323;0.381007;0.035328;[0.38100710274548394, 0.46732282992403906, 0.4294961853386335];0.327839;0.352308;0.309499;0.018006;[0.30949857184621027, 0.35230833411094326, 0.32170887226148037];0.107792;0.119185;0.099757;0.008279;[0.09975686892981396, 0.10443386106411692, 0.11918524696327658];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.909941;1749830814.909941;19.81247;;;;;;;0.119606;0.158496;0.08602;0.029825;[0.08602026691707698, 0.15849614026040024, 0.11430167256805282];0.216527;0.258746;0.186857;0.030661;[0.18685652760850452, 0.2587462088908868, 0.2039780217941746];0.429431;0.467205;0.40735;0.026837;[0.41373748725322834, 0.4672050892519467, 0.40734988551232443];0.314495;0.338536;0.28295;0.023305;[0.28295006123354316, 0.3385357678471109, 0.3220002742556584];0.111219;0.117012;0.10693;0.004251;[0.10971675938925214, 0.10693001509261502, 0.11701150668383961];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:54.960825;1749830814.960825;19.863354;;;;;;;0.109438;0.141088;0.086927;0.023036;[0.08692694555685831, 0.14108823962642844, 0.10029786442011329];0.233392;0.269674;0.203112;0.027503;[0.20311167816468345, 0.26967371366767073, 0.22739087289501508];0.417671;0.458966;0.389561;0.029829;[0.38956079139069905, 0.45896570655428415, 0.4044866179549169];0.324594;0.354782;0.292885;0.025292;[0.29288540803579455, 0.35478234767305444, 0.32611542447927294];0.110946;0.117563;0.105001;0.005151;[0.10500061471427877, 0.11756308916809433, 0.1102748635499683];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.011897;1749830815.011897;19.914426;;;;;;;0.127412;0.140939;0.115911;0.010318;[0.1159106691567703, 0.14093920942810484, 0.12538476548301786];0.231238;0.26143;0.201105;0.024628;[0.20110496435081698, 0.2614299939769254, 0.2311782204035306];0.423802;0.454415;0.396408;0.02379;[0.39640786265994526, 0.45441509216040055, 0.4205834429841761];0.322694;0.343721;0.297427;0.019136;[0.2974272778413135, 0.3437207297662302, 0.32693387298323656];0.121345;0.134855;0.114082;0.009561;[0.11408234546383993, 0.13485454119425327, 0.11509942712785368];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.063056;1749830815.063056;19.965585;;;;;;;0.130011;0.151325;0.111874;0.016262;[0.11187449550930546, 0.151324843457237, 0.12683320151388988];0.223092;0.269184;0.193607;0.033013;[0.19360686148533082, 0.26918433303105505, 0.20648556925748546];0.423876;0.436006;0.405257;0.013366;[0.40525693953071695, 0.4360059318823113, 0.43036587068379717];0.331227;0.367694;0.306134;0.026387;[0.3061339743886068, 0.36769437320695736, 0.31985379380105433];0.10378;0.120057;0.095093;0.011518;[0.09509322629478843, 0.12005667205379768, 0.09619157216185592];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.114825;1749830815.114825;20.017354;;;;;;;0.122144;0.152321;0.104555;0.021436;[0.10455473860770113, 0.15232104850582195, 0.10955549494956404];0.218677;0.230446;0.205656;0.010159;[0.20565585045236545, 0.23044647557994494, 0.21992952252384423];0.42671;0.448153;0.393791;0.023631;[0.3937905227437996, 0.4481530401627498, 0.43818775095934004];0.319555;0.339923;0.280717;0.027474;[0.2807169360939934, 0.3399229584118719, 0.33802573492697746];0.109318;0.119871;0.090855;0.0131;[0.11722990317840089, 0.11987067825262698, 0.09085484637474071];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.166536;1749830815.166536;20.069065;;;;;;;0.125398;0.16914;0.100356;0.031038;[0.10669868708007785, 0.1691397897732147, 0.10035553775770777];0.224408;0.252794;0.204014;0.020701;[0.21641576596905723, 0.2527942878363336, 0.2040144983268991];0.433555;0.44768;0.419254;0.011605;[0.41925407931429093, 0.44767974114286346, 0.4337305970213104];0.33509;0.353151;0.315149;0.015571;[0.31514931200483004, 0.3531513999529489, 0.33696849567395487];0.128416;0.137869;0.117698;0.008283;[0.11769751717339355, 0.13786866075451057, 0.12968328398918802];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.217760;1749830815.21776;20.120289;;;;;;;0.127203;0.169553;0.105174;0.029954;[0.10517393806925288, 0.16955289992288436, 0.10688324724847166];0.216763;0.250266;0.18403;0.027046;[0.1840296805171884, 0.25026587148069696, 0.21599312956881792];0.410537;0.43152;0.383647;0.019985;[0.38364685971081364, 0.4315195424635313, 0.4164435264868209];0.314611;0.350789;0.290368;0.026071;[0.29036798163115457, 0.3507893614707435, 0.3026752712169455];0.104977;0.12925;0.083803;0.018683;[0.08380316540225063, 0.12924995614422058, 0.10187850941943065];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.268822;1749830815.268822;20.171351;;;;;;;0.128265;0.156596;0.110148;0.020291;[0.11805223065239784, 0.15659597470249056, 0.11014773859728999];0.239608;0.267972;0.215538;0.021621;[0.21553827745071794, 0.26797243820897754, 0.2353125332790407];0.419563;0.444546;0.406168;0.017681;[0.4061684920158518, 0.44454569790405246, 0.4079756668472652];0.326151;0.367791;0.280826;0.035599;[0.28082588101788863, 0.3677906800801478, 0.3298375789285146];0.120399;0.135987;0.109263;0.011355;[0.10926298418902504, 0.13598714965673536, 0.11594670730137455];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.319835;1749830815.319835;20.222364;;;;;;;0.130775;0.164223;0.105734;0.024607;[0.10573367843553386, 0.1642230116488018, 0.12236792696505387];0.230203;0.267755;0.19998;0.02815;[0.1999799176960806, 0.26775450111363647, 0.2228749645837342];0.431325;0.442205;0.412135;0.01361;[0.41213494759475644, 0.44220458159906073, 0.4396360383073625];0.311398;0.333656;0.291679;0.017231;[0.291679036822823, 0.33365622657880356, 0.3088596806386235];0.114868;0.129513;0.104403;0.010668;[0.11068931515832373, 0.1295126566899207, 0.10440302073415016];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.371229;1749830815.371229;20.273758;;;;;;;0.120777;0.166568;0.086277;0.033737;[0.08627728716794951, 0.1665678976969818, 0.10948557917186491];0.226847;0.266801;0.19822;0.029121;[0.19821952430816678, 0.2668014881014127, 0.21552066046394278];0.423037;0.434441;0.402373;0.014638;[0.4023733113913276, 0.43229707695154984, 0.4344411650660643];0.31994;0.342473;0.288103;0.023151;[0.2881031582681526, 0.34247329371733154, 0.329244042421407];0.114652;0.132058;0.093362;0.016034;[0.0933624757747637, 0.13205788190214185, 0.11853484780793921];;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.371969;1749830815.371969;20.274498;0.2829129520619467;28.291295206194672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neurosity_session_20250613_120635;excellent;excellent
2025-06-13T12:06:55.525428;1749830815.525428;20.427957;;;0.43193966435925824;43.19396643592582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;neurosity_session_20250613_120635;excellent;excellent
